from_path,to_path,status_code,langcode,section,type,nid
/ar/البوابة-الاستراتيجية-لشركة-متعدد-المحدودة,/ar/services/البوابة-الاستراتيجية-لشركة-متعدد-المحدودة,301,ar,services,page,406
/ar/التدقيق-الخارجي,/ar/services/التدقيق-الخارجي,301,ar,services,page,450
/ar/التدقيق-الداخلي,/ar/services/التدقيق-الداخلي,301,ar,services,page,451
/ar/التسجيل-الإلكتروني-للمستورد-المصدر,/ar/services/التسجيل-الإلكتروني-للمستورد-المصدر,301,ar,services,page,471
/ar/التسجيل-الإلكتروني-للمستورد-و-المصدر,/ar/services/التسجيل-الإلكتروني-للمستورد-و-المصدر,301,ar,services,page,478
/ar/الخدمات-الاستشارية,/ar/services/الخدمات-الاستشارية,301,ar,services,page,99
/ar/الزكاة,/ar/services/الزكاة,301,ar,services,page,449
/ar/legal-policy,/ar/services/legal-policy,301,ar,services,page,111
/ar/الشركاء-السعوديون,/ar/services/الشركاء-السعوديون,301,ar,services,page,100
/ar/العنوان-الافتراضي,/ar/services/العنوان-الافتراضي,301,ar,services,page,497
/ar/المكاتب-المجهزة,/ar/services/المكاتب-المجهزة,301,ar,services,page,493
/ar/special-economic-zones-saudi-arabia,/ar/services/special-economic-zones-saudi-arabia,301,ar,services,page,128
/ar/free-zones-ksa,/ar/services/free-zones-ksa,301,ar,services,page,65
/ar/تأشيرة-خروج-وعودة-أو-خروج-نهائي,/ar/services/تأشيرة-خروج-وعودة-أو-خروج-نهائي,301,ar,services,page,479
/ar/تحديث-بيانات-جواز-سفر-الموظف,/ar/services/تحديث-بيانات-جواز-سفر-الموظف,301,ar,services,page,484
/ar/تدقيق-المخزون-الجرد,/ar/services/تدقيق-المخزون-الجرد,301,ar,services,page,452
/ar/rhq-license-mena-license,/ar/services/rhq-license-mena-license,301,ar,services,page,83
/ar/تعديل-العنوان-الوطني,/ar/services/تعديل-العنوان-الوطني,301,ar,services,page,447
/ar/تعديل-عقد-التأسيس-للشركة-وتعديل-نوع-الشركة,/ar/services/تعديل-عقد-التأسيس-للشركة-وتعديل-نوع-الشركة,301,ar,services,page,455
/ar/تغيير-المهن-للموظفين,/ar/services/تغيير-المهن-للموظفين,301,ar,services,page,490
/ar/العنوان-الوطني-للشركات,/ar/services/العنوان-الوطني-للشركات,301,ar,services,page,425
/ar/تفعيل-منصة-مدد-لنظام-الرواتب-وحماية-الأجور,/ar/services/تفعيل-منصة-مدد-لنظام-الرواتب-وحماية-الأجور,301,ar,services,page,423
/ar/تفعيل-منصة-مقيم,/ar/services/تفعيل-منصة-مقيم,301,ar,services,page,428
/ar/منصة-قوى,/ar/services/منصة-قوى,301,ar,services,page,415
/ar/تفويض-التأشيرة-عبر-منصة-إنجاز,/ar/services/تفويض-التأشيرة-عبر-منصة-إنجاز,301,ar,services,page,419
/ar/تقرير-مقيم-الشامل-للمنشأة,/ar/services/تقرير-مقيم-الشامل-للمنشأة,301,ar,services,page,483
/ar/تقسيط-مديونية-منشأة-للتأمينات-الاجتماعية,/ar/services/تقسيط-مديونية-منشأة-للتأمينات-الاجتماعية,301,ar,services,page,457
/ar/توثيق-عقود-الموظفين,/ar/services/توثيق-عقود-الموظفين,301,ar,services,page,482
/ar/business-incubators,/ar/services/business-incubators,301,ar,services,page,92
/ar/حجز-الاسم-التجاري,/ar/services/حجز-الاسم-التجاري,301,ar,services,page,409
/ar/career,/ar/services/career,301,ar,services,page,106
/ar/خدمات-إدارة-الرواتب-في-المملكة-العربية-السعودية,/ar/services/خدمات-إدارة-الرواتب-في-المملكة-العربية-السعودية,301,ar,services,page,436
/ar/خدمات-إلغاء-التسجيل-في-ضريبة-القيمة-المضافة-في-المملكة-العربية-السعودية,/ar/services/خدمات-إلغاء-التسجيل-في-ضريبة-القيمة-المضافة-في-المملكة-العربية-السعودية,301,ar,services,page,443
/ar/خدمات-استرداد-ضريبة-القيمة-المضافة-في-المملكة-العربية-السعودية,/ar/services/خدمات-استرداد-ضريبة-القيمة-المضافة-في-المملكة-العربية-السعودية,301,ar,services,page,442
/ar/خدمات-الاستشارات-المتعلقة-بضريبة-القيمة-المضافة-في-المملكة-العربية-السعودية,/ar/services/خدمات-الاستشارات-المتعلقة-بضريبة-القيمة-المضافة-في-المملكة-العربية-السعودية,301,ar,services,page,439
/ar/خدمات-الاستقبال,/ar/services/خدمات-الاستقبال,301,ar,services,page,496
/ar/translation-services,/ar/services/translation-services,301,ar,services,page,98
/ar/خدمات-التسجيل-في-ضريبة-القيمة-المضافة-في-المملكة-العربية-السعودية,/ar/services/خدمات-التسجيل-في-ضريبة-القيمة-المضافة-في-المملكة-العربية-السعودية,301,ar,services,page,440
/ar/pro-gro-services-streamline-your-saudi-business-setup,/ar/services/pro-gro-services-streamline-your-saudi-business-setup,301,ar,services,page,94
/ar/خدمات-المحاسبة-و-مسك-الدفاتر,/ar/services/خدمات-المحاسبة-و-مسك-الدفاتر,301,ar,services,page,434
/ar/national-address-and-office-service,/ar/services/national-address-and-office-service,301,ar,services,page,129
/ar/خدمات-الموارد-البشرية,/ar/services/خدمات-الموارد-البشرية,301,ar,services,page,90
/ar/خدمات-تسوية-ومعالجة-القيود-المحاسبية-المتراكمة-في-السعودية,/ar/services/خدمات-تسوية-ومعالجة-القيود-المحاسبية-المتراكمة-في-السعودية,301,ar,services,page,437
/ar/خدمات-تقديم-إقرارات-ضريبة-القيمة-المضافة-في-المملكة-العربية-السعودية,/ar/services/خدمات-تقديم-إقرارات-ضريبة-القيمة-المضافة-في-المملكة-العربية-السعودية,301,ar,services,page,441
/ar/خدمات-ضريبة-الاستقطاع,/ar/services/خدمات-ضريبة-الاستقطاع,301,ar,services,page,444
/ar/خدمات-مراجعة-الحسابات-في-المملكة-العربية-السعودية,/ar/services/خدمات-مراجعة-الحسابات-في-المملكة-العربية-السعودية,301,ar,services,page,438
/ar/vision-2030a,/ar/services/vision-2030a,301,ar,services,page,105
/ar/ربط-الحساب-البنكي-في-منصة-مدد,/ar/services/ربط-الحساب-البنكي-في-منصة-مدد,301,ar,services,page,491
/ar/رفع-ملفات-حماية-الأجور-لمنصة-مدد,/ar/services/رفع-ملفات-حماية-الأجور-لمنصة-مدد,301,ar,services,page,492
/ar/privacy-policy,/ar/services/privacy-policy,301,ar,services,page,108
/ar/صياغة-وتوثيق-عقد-التأسيس-للشركات,/ar/services/صياغة-وتوثيق-عقد-التأسيس-للشركات,301,ar,services,page,411
/ar/ضريبة-الشركات,/ar/services/ضريبة-الشركات,301,ar,services,page,448
/ar/غرف-الاجتماعات,/ar/services/غرف-الاجتماعات,301,ar,services,page,494
/ar/فتح-حساب-بنكي-للشركات,/ar/services/فتح-حساب-بنكي-للشركات,301,ar,services,page,432
/ar/قاعة-المؤتمرات,/ar/services/قاعة-المؤتمرات,301,ar,services,page,495
/ar/swhy-invest-saudi-arabia-concise-guide-foreign-investors,/ar/services/swhy-invest-saudi-arabia-concise-guide-foreign-investors,301,ar,services,page,70
/ar/مساحات-العمل-المشترك,/ar/services/مساحات-العمل-المشترك,301,ar,services,page,91
/ar/about-us,/ar/services/about-us,301,ar,services,page,103
/ar/other-legal-information,/ar/services/other-legal-information,301,ar,services,page,112
/ar/who-we-are,/ar/services/who-we-are,301,ar,services,page,71
/ar/نقل-الخدمات-عبر-منصة-مقيم,/ar/services/نقل-الخدمات-عبر-منصة-مقيم,301,ar,services,page,481
/ar/نقل-خدمات-موظف,/ar/services/نقل-خدمات-موظف,301,ar,services,page,498
/ar/teype-license,/ar/services/teype-license,301,ar,services,page,107
/free-zones-ksa,/services/free-zones-ksa,301,en,services,page,65
/about-us,/services/about-us,301,en,services,page,103
/accounting-catch-services-saudi-arabia,/services/accounting-catch-services-saudi-arabia,301,en,services,page,463
/accounts-review-services-saudi-arabia,/services/accounts-review-services-saudi-arabia,301,en,services,page,464
/adding-importer-number-new-port,/services/adding-importer-number-new-port,301,en,services,page,480
/amending-entity-type-articles-association-and-company-type,/services/amending-entity-type-articles-association-and-company-type,301,en,services,page,456
/amending-misa-investment-license,/services/amending-misa-investment-license,301,en,services,page,542
/approval-work-organization-bylaws,/services/approval-work-organization-bylaws,301,en,services,page,485
/Articles-of-Association,/services/Articles-of-Association,301,en,services,page,412
/Branch-business-in-Saudi-Arabia,/services/Branch-business-in-Saudi-Arabia,301,en,services,page,180
/branch-license-in-saudi-arabia,/services/branch-license-in-saudi-arabia,301,en,services,page,183
/consultation-services,/services/consultation-services,301,en,services,page,99
/business-incubators,/services/business-incubators,301,en,services,page,92
/business-setup,/services/business-setup,301,en,services,page,1
/career,/services/career,301,en,services,page,106
/Chamber-of-Commerce,/services/Chamber-of-Commerce,301,en,services,page,414
/changing-occupations-qiwa,/services/changing-occupations-qiwa,301,en,services,page,490
/Commercial-Name-Reservation,/services/Commercial-Name-Reservation,301,en,services,page,410
/company-formation-in-saudi-arabia,/services/company-formation-in-saudi-arabia,301,en,services,page,182
/conference-halls,/services/conference-halls,301,en,services,page,495
/corporate-bank-account-opening,/services/corporate-bank-account-opening,301,en,services,page,433
/corporate-tax,/services/corporate-tax,301,en,services,page,472
/coworking-spaces,/services/coworking-spaces,301,en,services,page,91
/documenting-employee-contracts,/services/documenting-employee-contracts,301,en,services,page,482
/electronic-registration-importers-and-exporters,/services/electronic-registration-importers-and-exporters,301,en,services,page,478
/employee-transfer-service,/services/employee-transfer-service,301,en,services,page,498
/exit-re-entry-final-exit-visa,/services/exit-re-entry-final-exit-visa,301,en,services,page,479
/external-audit,/services/external-audit,301,en,services,page,474
/General-Manager-or-Investor-Visa-Issuance,/services/General-Manager-or-Investor-Visa-Issuance,301,en,services,page,418
/home,/services/home,301,en,services,page,5
/investment-license-in-saudi-arabia,/services/investment-license-in-saudi-arabia,301,en,services,page,184
/hr-services,/services/hr-services,301,en,services,page,90
/instalment-arrangement-gosi-debts,/services/instalment-arrangement-gosi-debts,301,en,services,page,458
/internal-audit,/services/internal-audit,301,en,services,page,475
/inventory-stock-audit,/services/inventory-stock-audit,301,en,services,page,476
/issuance-gosi-certificate,/services/issuance-gosi-certificate,301,en,services,page,462
/issuance-saudization-certificate,/services/issuance-saudization-certificate,301,en,services,page,460
/issuing-residence-permit-general-manager-or-issuing-residence-permit-foreign-investor,/services/issuing-residence-permit-general-manager-or-issuing-residence-permit-foreign-investor,301,en,services,page,431
/issuing-and-renewing-residency-iqama,/services/issuing-and-renewing-residency-iqama,301,en,services,page,477
/issuing-compliance-and-violation-reports,/services/issuing-compliance-and-violation-reports,301,en,services,page,488
/issuing-instant-work-visas,/services/issuing-instant-work-visas,301,en,services,page,487
/issuing-or-renewing-work-permit,/services/issuing-or-renewing-work-permit,301,en,services,page,446
/Jazan's-Special-Economic-Zone,/services/Jazan's-Special-Economic-Zone,301,en,services,page,194
/legal-policy,/services/legal-policy,301,en,services,page,111
/linking-bank-account-mudad-platform,/services/linking-bank-account-mudad-platform,301,en,services,page,491
/meeting-rooms,/services/meeting-rooms,301,en,services,page,494
/mudad-platform-activation-payroll-and-wage-protection-system-wps,/services/mudad-platform-activation-payroll-and-wage-protection-system-wps,301,en,services,page,424
/muqeem-comprehensive-report-establishment,/services/muqeem-comprehensive-report-establishment,301,en,services,page,483
/muqeem-platform-activation,/services/muqeem-platform-activation,301,en,services,page,429
/national-address-activation-companies-and-providing-virtual-address,/services/national-address-activation-companies-and-providing-virtual-address,301,en,services,page,426
/national-address-and-office-service,/services/national-address-and-office-service,301,en,services,page,129
/bank-account-in-saudi-arabia,/services/bank-account-in-saudi-arabia,301,en,services,page,187
/other-legal-information,/services/other-legal-information,301,en,services,page,112
/payroll-management-and-bank-transfer-mudad,/services/payroll-management-and-bank-transfer-mudad,301,en,services,page,486
/payroll-management-services-saudi-arabia,/services/payroll-management-services-saudi-arabia,301,en,services,page,453
/premium-residency-saudi-arabia,/services/premium-residency-saudi-arabia,301,en,services,page,96
/privacy-policy,/services/privacy-policy,301,en,services,page,108
/pro-gro-services-streamline-your-saudi-business-setup,/services/pro-gro-services-streamline-your-saudi-business-setup,301,en,services,page,94
/Qiwa-Platform,/services/Qiwa-Platform,301,en,services,page,416
/Ras-AlKhair-SEZ,/services/Ras-AlKhair-SEZ,301,en,services,page,190
/reception-services,/services/reception-services,301,en,services,page,496
/rhq-license-mena-license,/services/rhq-license-mena-license,301,en,services,page,83
/saudi-partners,/services/saudi-partners,301,en,services,page,100
/serviced-offices,/services/serviced-offices,301,en,services,page,493
/set-your-company-saudi-arabia-motaded,/services/set-your-company-saudi-arabia-motaded,301,en,services,page,93
/Social-Insurance-GOSI-Platform-Subscription-and-Certificate-Issuance,/services/Social-Insurance-GOSI-Platform-Subscription-and-Certificate-Issuance,301,en,services,page,422
/special-economic-zones-saudi-arabia,/services/special-economic-zones-saudi-arabia,301,en,services,page,128
/King-Abdullah-Economic-City-KAEC,/services/King-Abdullah-Economic-City-KAEC,301,en,services,page,193
/saudi-national-address,/services/saudi-national-address,301,en,services,page,185
/transfer-services-muqeem,/services/transfer-services-muqeem,301,en,services,page,481
/translation-services,/services/translation-services,301,en,services,page,98
/updating-employee-passport-data,/services/updating-employee-passport-data,301,en,services,page,484
/updating-national-address,/services/updating-national-address,301,en,services,page,454
/uploading-wage-protection-files-txt-mudad,/services/uploading-wage-protection-files-txt-mudad,301,en,services,page,492
/vat-advisory-services-saudi-arabia,/services/vat-advisory-services-saudi-arabia,301,en,services,page,465
/vat-deregistration-services-saudi-arabia,/services/vat-deregistration-services-saudi-arabia,301,en,services,page,469
/vat-filing-services-saudi-arabia,/services/vat-filing-services-saudi-arabia,301,en,services,page,467
/vat-refund-services-saudi-arabia,/services/vat-refund-services-saudi-arabia,301,en,services,page,468
/vat-registration-services-saudi-arabia,/services/vat-registration-services-saudi-arabia,301,en,services,page,466
/virtual-address,/services/virtual-address,301,en,services,page,497
/Visa-authorization-via-the-Enjaz-platform,/services/Visa-authorization-via-the-Enjaz-platform,301,en,services,page,420
/visa-issuance,/services/visa-issuance,301,en,services,page,97
/who-we-are,/services/who-we-are,301,en,services,page,71
/Why-Invest-in-Saudi-Arabia,/services/Why-Invest-in-Saudi-Arabia,301,en,services,page,70
/withholding-tax-wht-services,/services/withholding-tax-wht-services,301,en,services,page,470
/work-permit-management,/services/work-permit-management,301,en,services,page,489
/zakat,/services/zakat,301,en,services,page,473
/zh-hans/weihetouzishatealabowaiguotouzizhejianmingzhinan,/zh-hans/services/weihetouzishatealabowaiguotouzizhejianmingzhinan,301,zh-hans,services,page,70
/zh-hans/business-incubators,/zh-hans/services/business-incubators,301,zh-hans,services,page,92
/zh-hans/about-us,/zh-hans/services/about-us,301,zh-hans,services,page,103
/zh-hans/other-legal-information,/zh-hans/services/other-legal-information,301,zh-hans,services,page,112
/zh-hans/consultation-services,/zh-hans/services/consultation-services,301,zh-hans,services,page,99
/zh-hans/national-address-and-office-service,/zh-hans/services/national-address-and-office-service,301,zh-hans,services,page,129
/zh-hans/business-setup,/zh-hans/services/business-setup,301,zh-hans,services,page,1
/zh-hans/rhq-license-mena-license,/zh-hans/services/rhq-license-mena-license,301,zh-hans,services,page,83
/zh-hans/who-we-are,/zh-hans/services/who-we-are,301,zh-hans,services,page,71
/zh-hans/investment-opportunities,/zh-hans/services/investment-opportunities,301,zh-hans,services,page,118
/zh-hans/saudi-partners,/zh-hans/services/saudi-partners,301,zh-hans,services,page,100
/zh-hans/pro-gro-services-streamline-your-saudi-business-setup,/zh-hans/services/pro-gro-services-streamline-your-saudi-business-setup,301,zh-hans,services,page,94
/zh-hans/hr-services,/zh-hans/services/hr-services,301,zh-hans,services,page,90
/zh-hans/special-economic-zones-saudi-arabia,/zh-hans/services/special-economic-zones-saudi-arabia,301,zh-hans,services,page,128
/zh-hans/free-zones-ksa,/zh-hans/services/free-zones-ksa,301,zh-hans,services,page,65
/zh-hans/premium-residency-saudi-arabia,/zh-hans/services/premium-residency-saudi-arabia,301,zh-hans,services,page,96
/zh-hans/legal-policy,/zh-hans/services/legal-policy,301,zh-hans,services,page,111
/zh-hans/visa-issuance,/zh-hans/services/visa-issuance,301,zh-hans,services,page,97
/zh-hans/translation-services,/zh-hans/services/translation-services,301,zh-hans,services,page,98
/zh-hans/career,/zh-hans/services/career,301,zh-hans,services,page,106
/zh-hans/coworking-spaces,/zh-hans/services/coworking-spaces,301,zh-hans,services,page,91
/zh-hans/set-your-company-saudi-arabia-motaded,/zh-hans/services/set-your-company-saudi-arabia-motaded,301,zh-hans,services,page,93
/zh-hans/privacy-policy,/zh-hans/services/privacy-policy,301,zh-hans,services,page,108
